,Title,Date,Sentiment_VADER,Sentiment_TextBlob,Sentiment_Average
2075,Ordered my Tesla Model 3 Performance: Unique online booking experience - Team-BHP,2022-08-11,0.0,0.375,0.1875
2073,Why Opening Tesla's EV-Charging Network Matters - Ward's Auto,2022-08-11,0.0258,0.0,0.0129
2068,"Elon Musk sold nearly $7 billion worth of Tesla stock—here’s how much money you’d have if you’d invested $1,000 in the company 10 years ago - CNBC",2022-08-11,0.2263,0.20000000000000004,0.21315
2071,Senate Candidate Attacks Tesla’s Full Self-Driving In Ad Where FSD Doesn’t Appear To Be Engaged - CarScoops,2022-08-11,-0.0516,0.35,0.1492
2070,Tesla drivers test whether FSD stops for children after viral video - Business Insider,2022-08-11,-0.1531,0.0,-0.07655
2069,Video Claims Tesla Autopilot Repeatedly Runs Over Child ... - IFLScience,2022-08-11,0.0,0.0,0.0
2066,This CEO developed what's been dubbed Asia's Tesla of scooters. Here are his top tips - CNBC,2022-08-11,0.2023,0.3,0.25115
2072,Tesla starts utilising BYD batteries at Giga Berlin - www.electrive.com,2022-08-11,0.0,0.0,0.0
2084,Shadetree Mechanic Tesla-Swaps a 1994 Acura NSX - The Drive,2022-08-12,0.0,0.0,0.0
2086,The Law Brothers Takes on Defendants in the High-Profile Tesla ... - Yahoo Finance,2022-08-12,0.0,0.0,0.0
2085,Elon Musk responds to Ford CEO's jibe at Tesla electric truck | Mint - Mint,2022-08-12,0.0,0.0,0.0
2083,"""Big Short"" Trader Danny Moses: Is Tesla a Meme Stock? - TheStreet",2022-08-12,0.0,0.0,0.0
2079,'We Plan to Run Over the Child on Saturday': Elon Musk Stans Are ... - VICE,2022-08-12,0.0,0.0,0.0
2081,"Tesla Model 3 Standard Range Maintenance Cost Update at 3 Years & 27,000 Miles - CleanTechnica",2022-08-12,0.0,0.0,0.0
2080,Controversy Erupts Over Video of FSD Tesla Striking Child Mannequin - The Drive,2022-08-12,0.0,0.5,0.25
2078,An open letter to the Tesla fan who wants to run over a kid to prove a ... - The Verge,2022-08-12,0.3182,0.1,0.2091
2077,Tesla's breakthrough 4680 battery rollout slower than predicted - Automotive News,2022-08-12,0.0,0.0,0.0
2082,Tesla Adds Model Y Variant With BYD Blade Batteries In Germany - CleanTechnica,2022-08-12,0.0,0.0,0.0
2087,The Tesla Semi Truck will finally be available later this year - Top Gear Philippines,2022-08-13,0.2023,0.3,0.25115
2089,Ford CEO Calls Out Elon Musk And The Tesla Cybertruck - CarBuzz,2022-08-13,0.0,0.0,0.0
2090,"Autonomy Orders 23,000 More Electric Vehicles - CleanTechnica",2022-08-13,0.0,0.5,0.25
2091,"Ice Caps Are Melting Faster, Nikola-Tesla Rivalry Heats Up And ... - Forbes",2022-08-13,0.0,0.0,0.0
2092,"Fremont Tesla Model Y Gets New Door Panels, Matrix Headlights on ... - Tesla North",2022-08-13,0.0,0.13636363636363635,0.06818181818181818
2093,Tesla Whistleblower Creates Crowdfunding to Ask for Help ... - autoevolution,2022-08-13,0.5859,0.0,0.29295
2102,Bridgewater police say new electric cruiser 'performing better' than expected - CBC.ca,2022-08-14,0.4404,0.1787878787878788,0.3095939393939394
2101,Berlin-made Tesla Model Y With 55 kWh BYD Batteries To Have 270 miles (440 km) Range - Torque News,2022-08-14,0.0,0.0,0.0
2100,It Turns Out That Tesla's FSD Does Not Run Into Children - Torque News,2022-08-14,0.0,0.0,0.0
2099,Tesla crushes luxury registrations so far in 2022 - Automotive News,2022-08-14,-0.4404,0.1,-0.17020000000000002
2094,Elon Musk says Tesla has produced more than three million vehicles - Fox Business,2022-08-14,0.0,0.5,0.25
2097,German Court Overrules “Tesla Autopilot” Marketing Ban - CleanTechnica,2022-08-14,-0.5574,0.0,-0.2787
2096,Elon Musk said Tesla has officially produced more than 3 million cars - Business Insider,2022-08-14,0.0,0.5,0.25
2095,"Tesla has built 3 million vehicles, a third of those in China, Elon Musk says - MarketWatch",2022-08-14,0.0,0.0,0.0
2088,Rivals take on Tesla with Plug & Charge system for EVs - Automotive News,2022-08-14,0.0,0.0,0.0
2098,George Soros Deals a Big Blow to Tesla Rival Rivian - TheStreet,2022-08-14,0.0,0.0,0.0
2112,Tesla set to split its shares on August 24 - here's what we know - Finbold - Finance in Bold,2022-08-15,0.5859,0.3333333333333333,0.4596166666666667
2111,Tesla has seventh largest GPU supercomputer in the world ... - DatacenterDynamics,2022-08-15,0.0,0.0,0.0
2113,Fire from Tesla vehicle on I-80 near Madison Avenue spreads to roadside - KTXL FOX 40 Sacramento,2022-08-15,-0.34,0.1,-0.12000000000000001
2110,Tesla Removes Model 3 Long Range Orders from Website Because ... - Jalopnik,2022-08-15,0.0,-0.05,-0.025
2104,Tesla has now built one million cars in China - CNN,2022-08-15,0.0,0.0,0.0
2108,Panasonic to increase EV battery production for Tesla by 10% - Nikkei Asia,2022-08-15,0.3182,0.0,0.1591
2107,Tesla fan tests car's child-detection ability with real kid - Business Insider,2022-08-15,0.5574,0.2,0.37870000000000004
2106,Tesla's 'full self-driving' feature may have finally met its match - CNN,2022-08-15,0.0,0.175,0.0875
2105,Elated Musk congratulates Tesla team on producing over 3 million cars - Business Today,2022-08-15,0.6369,0.0,0.31845
2109,"For the First Time, George Soros Invested in Tesla and Ford as He ... - Observer",2022-08-15,0.0,0.25,0.125
2103,"Best Electric Vehicle Stocks to Watch: Tesla, Lucid Motors, and 3 ... - TheNewswire.ca",2022-08-15,0.6369,1.0,0.81845
2123,Here's How Long A Tesla Model Y Battery Will Actually Last - SlashGear,2022-08-16,0.0,-0.025,-0.0125
2122,Polestar 6 electric roadster confirmed for production in 2026 ... - Green Car Reports,2022-08-16,0.0,0.1,0.05
2121,2023 Lexus RZ vs. 2022 Tesla Model Y Comparison - J.D. Power,2022-08-16,0.0,0.0,0.0
2120,Tesla Is Now Dominating Luxury Car Sales In The U.S. - CarScoops,2022-08-16,-0.296,0.0,-0.148
2119,Tesla's public Superchargers are deemed 'illegal' in Germany due to ... - Electrek,2022-08-16,0.0,-0.20833333333333334,-0.10416666666666667
2118,Tesla spending $1.5M to open its fourth Austin showroom - mySA,2022-08-16,0.0,0.0,0.0
2117,'Let's Go Hit This Kid': Tesla Stans Find Actual Child to Try to Prove ... - VICE,2022-08-16,0.0,0.0,0.0
2116,Xiaomi's CyberOne robot shows us what to expect from Tesla's ... - The Verge,2022-08-16,0.0,0.0,0.0
2115,Tesla Bulks Up Its GPU-Powered AI Super – Is Dojo Next? - HPCwire,2022-08-16,0.5994,0.16666666666666666,0.38303333333333334
2114,German court lets Tesla ads continue referring to autonomous driving - Reuters,2022-08-16,0.0,0.2,0.1
2133,"Don't Use Your Kids to Test Tesla's Safety Features, NHTSA Warns - Bloomberg",2022-08-17,0.34,0.0,0.17
2132,Tesla Wins Right To Continue Using Terms Like Autopilot And FSD In Germany - CarScoops,2022-08-17,0.7351,0.2928571428571428,0.5139785714285714
2131,"Tesla production update: Giga Shanghai 1M, Australia & New ... - Tesla Oracle - Elon Musk, Tesla, SpaceX News",2022-08-17,0.0,0.13636363636363635,0.06818181818181818
2130,"Elon Musk unveils Tesla robot, says it will perform 'boring' chores by ... - New York Post",2022-08-17,0.0,-0.4318181818181818,-0.2159090909090909
2124,Tesla billionaire Elon Musk jokes about buying Man United - ESPN - ESPN,2022-08-17,0.5859,0.0,0.29295
2128,Tesla Model S Plaid Road Test Review: The new American muscle sedan - Autoblog,2022-08-17,0.0,0.06818181818181818,0.03409090909090909
2127,Tesla's charging stations crush the competition in new J.D. Power report - Fox Business,2022-08-17,-0.1531,0.13636363636363635,-0.00836818181818183
2126,"Only 1 of Tesla's Models Qualifies for Biden's $7,500 Rebate - Newsweek",2022-08-17,0.0,0.0,0.0
2125,Tesla cuts delivery waiting time for Model Y in China to a minimum ... - Reuters,2022-08-17,-0.296,0.0,-0.148
2129,"Tesla stock split: Date, day of record, and what happens next - Fast Company",2022-08-17,0.0,0.1,0.05
2141,Tesla (TSLA) stock fights to stay above $900 for fourth straight session - FXStreet,2022-08-18,-0.2023,0.06666666666666667,-0.06781666666666666
2143,Tesla crash that killed California motorcyclist is No. 38 in wider US probe - The Mercury News,2022-08-18,-0.8555,-0.2,-0.52775
2142,Tesla Model Y leads Europe’s D-SUV segment in 1H22 - TESLARATI,2022-08-18,0.0,0.0,0.0
2140,Tesla cuts waiting time for Model Y cars in China to a minimum of 4 ... - Automotive News Europe,2022-08-18,-0.296,0.0,-0.148
2138,Can Tesla Data Help Us Understand Car Crashes? (Published 2022) - The New York Times,2022-08-18,0.4019,0.13636363636363635,0.2691318181818182
2137,China's Xiaomi unveils Tesla-like humanoid robot - Business Insider,2022-08-18,0.0,0.0,0.0
2136,Tesla Stock Split: 5 Things to Know About the Upcoming Split - The Motley Fool,2022-08-18,-0.4404,0.6,0.07979999999999998
2139,Lucid Air Dethrones Tesla Model S as New EV 1000 King of the Ring - Car and Driver,2022-08-18,0.0,0.13636363636363635,0.06818181818181818
2134,Tesla will regain EV tax credit in 2023 — but may not need it - Automotive News,2022-08-18,0.2023,0.0,0.10115
2135,U.S. seeks information from Tesla on in-car camera in Autopilot probe - Reuters,2022-08-18,0.0,0.0,0.0
2152,How Tesla Reworked its Software to Survive the Semiconductor Chip Shortage - CleanTechnica,2022-08-19,-0.25,0.0,-0.125
2153,Tesla's Botched Paperwork Leaves Owner Unable To Drive New ... - The Drive,2022-08-19,0.0,-0.18181818181818182,-0.09090909090909091
2151,"Tesla halts reservations for the Semi truck, reduces motors from 4 to ... - Tesla Oracle - Elon Musk, Tesla, SpaceX News",2022-08-19,0.0,0.0,0.0
2149,"I drove a Tesla for the first time, and was shocked by how much I liked it - Business Insider",2022-08-19,0.128,0.05000000000000001,0.08900000000000001
2148,Austin-based Tesla appears set to break into Texas retail electricity ... - Austin American-Statesman,2022-08-19,0.0,0.0,0.0
2147,Own Tesla Stock? You'll Have More Shares After the Stock Split - The Motley Fool,2022-08-19,-0.1045,0.5666666666666668,0.2310833333333334
2146,Tesla wins order to arbitrate trade-secret case against former engineer - Reuters,2022-08-19,0.5719,0.15,0.36095
2145,Indonesia’s Widodo urges Tesla to make its EVs in country - Al Jazeera English,2022-08-19,0.0,0.0,0.0
2144,YouTube removes video by Tesla investors using kids in FSD Beta test - CNBC,2022-08-19,0.0,0.0,0.0
2161,Sleeping Tesla driver sentenced for DUI in Redwood City - San Mateo Daily Journal,2022-08-20,-0.0258,0.0,-0.0129
2160,Tesla Spending $1.5 Million To Get More Cars To Texans - CarBuzz,2022-08-20,0.0,0.5,0.25
2159,Tesla’s Newest Factory Reaches A Production Rate Of 1000 4680 & 2170 Model Y’s Per Week - Torque News,2022-08-20,0.0516,0.0,0.0258
2154,Tesla owner implants chip in his hand to unlock vehicle - Business Insider,2022-08-20,0.4939,0.0,0.24695
2157,"FHP: Man, 23, dies after being struck by Tesla while crossing road near UCF - FOX 35 Orlando",2022-08-20,-0.25,0.1,-0.075
2156,3 Reasons This Warren Buffett-Backed EV Maker Is a Better Buy ... - The Motley Fool,2022-08-20,0.0,0.55,0.275
2155,"Tesla Semi Specs Change, Chinese Model 3 To Use CATL M3P Batteries - CleanTechnica",2022-08-20,0.0,0.0,0.0
2150,2023 Lucid Air Sapphire electric car to rival Tesla Model S Plaid - Drive,2022-08-20,0.0,0.0,0.0
2158,Video appears to show a Tesla's Autopilot system confusing horse ... - Yahoo Finance,2022-08-20,-0.2263,-0.3,-0.26315
2171,Elon Musk Praises Tesla’s AI Team After Solving Chuck Cook Style Unprotected Left Turn On FSD Beta 10.69 - Torque News,2022-08-21,0.5106,0.0,0.2553
2169,Here's What You Should Know About the 3-for-1 Stock Split ... - The Motley Fool,2022-08-21,-0.4404,0.6,0.07979999999999998
2172,Lucid Air beats the Tesla Model S with EV 1000 challenge win and a ... - Notebookcheck.net,2022-08-21,0.6249,0.8,0.71245
2168,YouTube isn’t cool with videos of Tesla FSD beta testing on kids - TechCrunch,2022-08-21,0.3182,0.35,0.33409999999999995
2163,Elon Musk says Tesla will hike the price of FSD driver assistance software by 25% in September - CNBC,2022-08-21,0.0,0.0,0.0
2166,People are now testing Tesla's 'full self-driving' on real kids - CNN,2022-08-21,0.0,0.275,0.1375
2167,Father tests Tesla Full Self-Driving on son to refute viral videos - Business Insider,2022-08-21,0.0,0.35,0.175
2165,Elon Musk Tweets Tesla Full Self-Driving Price to Rise (TSLA) - Bloomberg,2022-08-21,0.0,0.35,0.175
2164,Elon Musk’s raising the cost of Tesla’s Full Self-Driving software to ... - The Verge,2022-08-21,0.0,0.35,0.175
2162,Going electric in San Antonio remains out of range for most of us - San Antonio Report,2022-08-21,0.0,0.5,0.25
2182,Not your typical dealership: Mississippi's first Tesla showroom opens ... - SuperTalk Mississippi,2022-08-22,0.0,0.04166666666666667,0.020833333333333336
2181,A Risky $3.3 Billion Bet on the Fall of Tesla and Elon Musk - TheStreet,2022-08-22,-0.2023,0.0,-0.10115
2180,Elon Musk Is a Potential Land Mine for Tesla Stock - The Motley Fool,2022-08-22,-0.4404,0.3,-0.07020000000000001
2179,"Tesla dominates charging experience satisfaction, and that's a ... - Electrek",2022-08-22,0.4767,0.0,0.23835
2178,3 Things You Should Know About the Tesla Stock Split - The Motley Fool,2022-08-22,-0.4404,0.6,0.07979999999999998
2177,Tesla owner gets US$400 car key chip implant in his hand over ... - Notebookcheck.net,2022-08-22,0.4939,0.0,0.24695
2176,Tesla owner implants car keys in his hand using microchip - New York Post,2022-08-22,0.4939,0.13636363636363635,0.3151318181818182
2175,Tesla Driver Implants Car Key in His Right Hand - Curbed,2022-08-22,0.4939,0.14285714285714285,0.3183785714285714
2174,Elon Musk: Tesla raising Full Self-Driving price by 25% to $15K - Business Insider,2022-08-22,0.0,0.35,0.175
2173,"Tesla raises price of feature it calls 'full self-driving' to $15,000 - CNN",2022-08-22,0.0,0.35,0.175
2170,Man implants his Tesla car key in his hand so he never loses it - UNILAD,2022-08-22,0.6625,0.075,0.36874999999999997
2192,Tesla Tried to Escape California's Former DFEH Racism Lawsuit ... - autoevolution,2022-08-23,-0.6486,0.0,-0.3243
2191,Production Tesla Semi Previewed With Model S Controls - CarBuzz,2022-08-23,0.0,0.0,0.0
2190,16 Tesla charging stations at Houston County Buc-ee's almost ready to be used - 13WMAZ.com,2022-08-23,0.2975,0.2,0.24875
2189,Blank Tesla Theater screen? Here's how to fix it - Drive Tesla Canada,2022-08-23,0.0,0.0,0.0
2183,Tesla Owners Are Implanting Keys Into Their Hands - Jalopnik,2022-08-23,0.0,0.0,0.0
2187,TESLA's FRANK HANNON On Drummer TROY LUCCKETTA: 'He's ... - BLABBERMOUTH.NET,2022-08-23,0.0,0.0,0.0
2186,Tesla planning to increase the price of its Full Self-Driving system by ... - CBT Automotive News,2022-08-23,0.3182,0.35,0.33409999999999995
2185,Inside Tesla’s Innovative And Homegrown “Dojo” AI Supercomputer - The Next Platform,2022-08-23,0.4404,0.25,0.3452
2184,This Tesla Fanboy Implants Car Key In The Flesh of His Right Hand! - Tech Times,2022-08-23,0.5411,0.17857142857142855,0.35983571428571426
2188,Tesla's 2022.24.5 software update includes a few useful ... - Drive Tesla Canada,2022-08-23,0.4404,0.04999999999999999,0.2452
2200,Tesla wants to take machine learning silicon to the Dojo - The Register,2022-08-24,0.0,0.2,0.1
2201,Chinese EV maker Xpeng teases two new cars — and one will compete with Tesla's Model Y - CNBC,2022-08-24,-0.296,0.06818181818181818,-0.1139090909090909
2199,Tesla likely must face California agency's race bias lawsuit - Reuters,2022-08-24,-0.3182,0.0,-0.1591
2193,Tesla stock set for 3-for-1 split after market close - CNBC,2022-08-24,0.0,0.0,0.0
2197,Tesla owner gets key fob chip implanted in his hand - The Register,2022-08-24,0.4939,0.0,0.24695
2196,"Metro Detroit man implants Tesla key into hand to unlock, start car - FOX 2 Detroit",2022-08-24,0.4939,0.0,0.24695
2195,Tesla stock is splitting for the second time in two years - Quartz,2022-08-24,0.0,0.0,0.0
2194,Tesla Stock Split: Everything You Need to Know About the ... - The Motley Fool,2022-08-24,-0.4404,0.6,0.07979999999999998
2198,"Tesla owner implants chip in hand to unlock, start car - KKTV",2022-08-24,0.4939,0.0,0.24695
2211,Tesla's former energy head launches startup to compete against ... - Electrek,2022-08-25,0.2732,0.0,0.1366
2210,Tesla's battery metals bill balloons to $100 billion - MINING.COM - MINING.com,2022-08-25,0.0,0.0,0.0
2209,Elon Musk Snaps at Guy Who Pointed Out Bug in Tesla's Beta FSD - Futurism,2022-08-25,0.0,0.0,0.0
2208,"Tesla Giga Berlin is aiming for 2,000 Model Y per week: report - TESLARATI",2022-08-25,0.0,0.0,0.0
2206,Tesla threatens to sue critic over ads showing its car hitting kid-sized mannequin - CNBC,2022-08-25,-0.5719,0.0,-0.28595
2205,"Tesla FSD (“Full Self Driving”) Price Going To $15,000 — I Bought It At $6,000, What I Think Now - CleanTechnica",2022-08-25,0.0,0.35,0.175
2204,Why Tesla's stock is so much cheaper today - CNN,2022-08-25,0.0,0.2,0.1
2203,Tesla shares close lower after 3-1 stock split - Reuters,2022-08-25,0.0,0.0,0.0
2207,Westland police: Tesla autopilot not used in crash involving train - CBS News,2022-08-25,0.3089,0.0,0.15445
2219,Teslas Can Be Tricked Into Stopping Too Early by Bigger Stop Signs - The Drive,2022-08-26,-0.5267,0.05,-0.23834999999999998
2222,You can now buy the cheaper single-motor Tesla Model Y in the UK - Top Gear,2022-08-26,0.2023,0.5,0.35115
2221,What's that famed electric vehicle brand opening its first Salem store? - Statesman Journal,2022-08-26,0.0,0.25,0.125
2220,Tesla Owners Complain That Steering Yoke Material Degrades After As Little As 4K Miles - CarScoops,2022-08-26,-0.6808,-0.1875,-0.43415
2218,Tesla Could Deliver More Than 2 Million Vehicles in 2023 - The Motley Fool,2022-08-26,-0.4404,0.55,0.054800000000000015
2215,Tesla battery supplier Panasonic is considering another large-scale ... - Electrek,2022-08-26,0.0,0.0,0.0
2216,Tesla Model Y with RWD now available in Germany - www.electrive.com,2022-08-26,0.0,0.4,0.2
2212,"Tesla Model Y RWD faces off against Model 3 SR+: It’s spacious, but is it really an upgrade? - The Driven",2022-08-26,0.0,0.2,0.1
